@relation problem

@attribute domain string
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute  nameDomain2 string
@attribute  nameFile2 string
@data
pipesworld_strips,p20-net2-b18-g8_rt0_instance,2,6,82,16,0,173,10,6,0,0,126,15742,12186,27928,87126,0,3560,0,110,0,530,76,494,14116,131468,110,10, 3956, 182792, 0.0278059, 46.2063, 1661.75, 0.0909091, 81, 35.9636, 19.7064, 81, 35.9636, 19.7064, 22814, 1661.75, 3218.87,21174, 1661.75, 2979.03, 81, 6.52727, 20.7394, 21174, 698.618, 3009.63, 22814, 741.455, 3228.84, 21174, 698.618,3009.63,530, 59744, 242536, 0.24633, 0.00887118, 1, 3550, 150.849, 23.6964, 3550, 150.849, 23.6964, 15620, 613.02,94.7858, 15620,613.02, 23.6964,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p20.pddl, 494, 14904, 6, 38, 6.333333, -5, 0.000000, 0.904331, -1, 1.400000, 1.496663, 24.739397, 10.370371, 287,82,1,32,78,41,8,17,10,6,40,101,2.525,21,8,11,2.525,12,3,2.525,13,3.16228,?,?,?,?,?,?,?,43,allfeatures-pipesworld06,all-p20.pddl
pipesworld_strips,p14-net2-b12-g5_rt0_instance,2,6,38,16,0,85,7,6,0,0,126,2954,4242,7196,17102,0,754,0,54,0,278,32,254,2378,22675,54,7, 1460, 31330, 0.0369863, 21.4589, 580.185, 0.12963, 46, 27.037, 10.274, 46, 27.037, 10.274, 4021, 580.185, 766.433,3657, 580.185, 687.2, 46, 5.07407, 13.2565, 3657, 220.444, 714.388, 4021, 238.296, 779.436, 3657, 220.444,714.388,278, 10192, 41522, 0.24546, 0.0272763, 1, 617, 55.1751, 8.39134, 617, 55.1751, 8.39134, 2836, 231.825,36.0435, 2836,231.825, 8.39134,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p14.pddl, 254, 2532, 7, 27, 3.857143, -4, 0.000000, 0.947437, 0, 0.714286, 0.451754, 16.622433, 8.261848, 269,70,1,24,70,30,5,15,10,7,34,100,2.94118,17,5,12,2.94118,10,2.44949,2.94118,17,4.47214,?,?,?,?,?,?,?,30,allfeatures-pipesworld06,all-p14.pddl
pipesworld_strips,p13-net2-b12-g3_rt0_instance,2,6,49,16,0,107,5,6,0,0,126,4512,5522,10034,25937,0,1088,0,65,0,292,43,268,3760,35446,65,5, 1708, 49136, 0.0380562, 28.7681, 755.938, 0.0769231, 52, 26.2769, 12.4499, 52, 26.2769, 12.4499, 6128, 755.938, 1124.72,5640, 755.938, 1025.16, 52, 3.47692, 12.0985, 5640, 247.754, 1019.92, 6128, 265.723, 1103.83, 5640, 247.754,1019.92,292, 16016, 65152, 0.245825, 0.0182318, 1, 942, 71.1919, 12.9105, 942, 71.1919, 12.9105, 4234, 296.228,56.1315, 4234,296.228, 12.9105,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p13.pddl, 268, 4032, 4, 14, 3.500000, -3, 0.000000, 0.610847, 1, 1.000000, 0.000000, 8.700397, 1.783730, 44,27,1,13,25,16,3,9,8,4,25,44,1.76,16,3,6,1.76,4,0,1.76,10,2.82843,?,?,?,?,?,?,?,16,allfeatures-pipesworld06,all-p13.pddl
pipesworld_strips,p01-net1-b6-g2_rt0_instance,2,6,31,16,0,71,4,6,0,0,126,342,1364,1706,2297,0,104,0,35,0,90,23,72,104,1447,23,2, 494, 2496, 0.0465587, 5.05263, 108.522, 0.0869565, 22, 13.6522, 4.62139, 22, 13.6522, 4.62139, 312, 108.522, 76.3453,156, 72.3478, 48.9388, 22, 1.73913, 5.6662, 140, 10.9565, 35.7424, 120, 9.3913, 30.6364, 140, 10.9565,35.7424,66, 728, 3224, 0.225806, 0.0906593, 1, 42, 9.7971, 3.99893, 42, 9.7971, 3.99893, 168, 39.1884,15.9957, 168,39.1884, 3.99893,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p01.pddl, 72, 128, 3, 5, 1.666667, -3, 0.013889, 0.920342, 1, 1.000000, 0.000000, 9.750000, 1.265625, 14,6,1,5,6,5,2,6,4,3,15,26,1.73333,9,2,4,1.73333,5,1,1.73333,9,2.44949,8,0,23,0,0,0,11,5,allfeatures-pipesworld06,all-p01.pddl
pipesworld_strips,p27-net3-b18-g6_rt0_instance,2,6,78,16,0,165,9,6,0,0,126,17895,14219,32114,104739,0,7944,0,122,0,620,71,566,16120,158908,104,8, 5174, 243696, 0.0201005, 47.1001, 2343.23, 0.0769231, 94, 43.3269, 22.6042, 94, 43.3269, 22.6042, 18496, 2343.23, 3145.67,17016, 1975.85, 2671.59, 94, 6.21154, 21.7833, 17016, 634.385, 2609.3, 18496, 746, 2946.08, 17016, 634.385,2609.3,584, 67440, 272928, 0.247098, 0.00865955, 1, 2878, 179.234, 23.9786, 2878, 179.234, 23.9786, 12948, 759.432,100.702, 12948,759.432, 23.9786,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p27.pddl, 566, 17000, 6, 32, 5.333333, -4, 0.000000, 0.669898, 0, 0.875000, 0.330719, 20.731176, 5.158588, 190,64,1,25,60,37,6,16,10,6,35,89,2.54286,18,6,11,2.54286,8,2.23607,2.54286,13,3.4641,12,0,104,0,0,0,30,31,allfeatures-pipesworld06,all-p27.pddl
pipesworld_strips,p37-net4-b20-g5_rt0_instance,2,6,81,16,0,173,9,6,0,0,126,25371,16298,41669,143078,0,9211,0,151,0,756,75,676,23176,223368,131,8, 7539, 331202, 0.0173763, 43.9318, 2528.26, 0.0610687, 130, 51.9924, 28.8816, 130, 51.9924, 28.7902, 20407, 2528.26, 3674.5,18876, 2265.66, 3228.04, 130, 5.8626, 23.9085, 18876, 678.779, 3052.55, 20407, 758.015, 3348.8, 18876, 678.779,3052.55,716, 97297, 394099, 0.246885, 0.00735891, 1, 3179, 203.09, 29.5797, 3179, 203.09, 29.5797, 15491, 903.7,132.59, 15491,903.7, 29.5797,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p37.pddl, 676, 24353, 5, 19, 3.800000, -4, 0.000000, 0.524545, -1, 1.125000, 1.053269, 6.921776, 2.019300, 102,33,1,18,31,22,5,11,7,5,22,24,1.09091,12,6,4,1.09091,5,1,1.09091,5,1.41421,12,0,131,0,0,0,32,21,allfeatures-pipesworld06,all-p37.pddl
pipesworld_strips,p48-net5-b28-g7_rt0_instance,2,6,118,16,0,247,12,6,0,0,126,84149,37753,121902,465511,0,31684,0,247,0,1395,112,1255,79712,765756,219,11, 17264, 1139040, 0.0126854, 65.9778, 5201.1, 0.0502283, 207, 72.4749, 45.8083, 207, 72.4749, 45.7671, 53029, 5201.1, 8797.19,48915, 4671.71, 7732.01, 207, 7.10502, 32.5164, 48915, 1332.82, 6950.13, 53029, 1481.06, 7612.07, 48915, 1332.82,6950.13,1339, 335304, 1358408, 0.246836, 0.00399339, 1, 8170, 411.669, 47.5256, 8170, 411.669, 47.5256, 38462, 1752.18,211.139, 38462,1752.18, 47.5256,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p48.pddl, 1255, 82404, 9, 59, 6.555555, -7, 0.000000, 0.852463, -1, 1.000000, 1.758098, 28.066999, 17.740742, 908,102,1,40,91,57,7,25,14,9,46,116,2.52174,21,8,17,2.52174,14,2.44949,2.52174,15,3.74166,15,0,219,0,0,0,43,55,allfeatures-pipesworld06,all-p48.pddl
pipesworld_strips,p05-net1-b10-g4_rt0_instance,2,6,39,16,0,87,6,6,0,0,126,1146,2700,3846,8089,0,768,0,51,0,138,31,108,768,9517,31,4, 1102, 18432, 0.0281307, 16.726, 594.581, 0.129032, 30, 21.3548, 5.49221, 30, 21.3548, 5.49221, 2304, 594.581, 513.775,1152, 396.387, 285.451, 30, 3.45161, 9.05125, 728, 68.6452, 191.739, 624, 58.8387, 164.348, 728, 68.6452,191.739,98, 5376, 23808, 0.225806, 0.0182292, 1, 212, 52.0258, 18.0831, 212, 52.0258, 18.0831, 856, 208.361,72.6948, 856,208.361, 18.0831,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p05.pddl, 108, 864, 3, 8, 2.666667, -3, 0.009259, 0.855217, 1, 1.250000, 0.433013, 10.868055, 1.024306, 11,12,1,10,12,9,4,10,6,3,20,48,2.4,10,4,6,2.4,9,2.44949,2.4,8,2.64575,6,0,31,0,0,0,14,8,allfeatures-pipesworld06,all-p05.pddl
pipesworld_strips,p50-net5-b30-g8_rt0_instance,2,6,125,16,0,261,13,6,0,0,126,98234,41794,140028,541179,0,35916,0,264,0,1534,119,1384,93316,894546,234,12, 19488, 1326624, 0.0120074, 68.0739, 5669.33, 0.0512821, 221, 76.5726, 48.5967, 221, 76.5726, 48.4865, 62374, 5669.33, 9832.23,57693, 5108.92, 8721.25, 221, 8.2265, 37.3605, 57693, 1560.46, 8031.89, 62374, 1736.55, 8789.39, 57693, 1560.46,8031.89,1474, 391988, 1587476, 0.246925, 0.00376032, 1, 9643, 447.39, 50.0509, 9643, 447.39, 50.0509, 46242, 1924.52,219.644, 46242,1924.52, 50.0509,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p50.pddl, 1384, 96332, 10, 60, 6.000000, -7, 0.000000, 0.764078, 1, 1.333333, 0.745356, 26.244642, 18.039415, 1038,95,1,38,88,55,8,24,12,10,42,87,2.07143,17,11,14,2.07143,10,2.23607,2.07143,14,3,16,0,234,0,0,0,46,54,allfeatures-pipesworld06,all-p50.pddl
pipesworld_strips,p02-net1-b6-g4_rt0_instance,2,6,31,16,0,71,6,6,0,0,126,342,1364,1706,2297,0,104,0,35,0,90,23,72,104,1449,23,4, 494, 2496, 0.0465587, 5.05263, 108.522, 0.173913, 22, 13.6522, 4.62139, 22, 13.6522, 4.62139, 312, 108.522, 76.3453,156, 72.3478, 48.9388, 22, 3.47826, 7.62644, 140, 21.913, 48.1139, 120, 18.7826, 41.2405, 140, 21.913,48.1139,66, 728, 3224, 0.225806, 0.0906593, 1, 42, 9.7971, 3.99893, 42, 9.7971, 3.99893, 168, 39.1884,15.9957, 168,39.1884, 3.99893,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p02.pddl, 72, 128, 3, 9, 3.000000, -5, 0.027778, 1.462230, 1, 1.000000, 0.000000, 13.429688, 4.804688, 45,13,1,9,13,10,4,9,5,3,23,40,1.73913,14,4,5,1.73913,5,1,1.73913,9,2.44949,8,0,23,0,0,0,11,10,allfeatures-pipesworld06,all-p02.pddl
