
 Revision: 308 
 Date: 2011-12-21 00:08:29 +0100 (Wed, 21 Dec 2011) 

 ./report.py 1.2

 -----------------------------------------------------------------------------
 * directory      : /home/isabel/Desktop/newResults/results/seq-sat/
 * snapshot       : None
 * name           : report
 * level          : None
 * planner        : .*
 * domain         : pegsol
 * problem        : .*
 * variables      : ['oktimefirstsol']
 * unroll         : False
 * sorting        : ['domain (ascending)']
 * style          : table
 -----------------------------------------------------------------------------

[('domain', '<')]
----
 name: report
+---------+-----------------+---------+----------------+
| planner |      domain     | problem | oktimefirstsol |
|  jasper | pegsol-strips08 |   012   |       0        |
|  jasper | pegsol-strips08 |   013   |       1        |
|  jasper | pegsol-strips08 |   014   |       1        |
|  jasper | pegsol-strips08 |   015   |       0        |
|  jasper | pegsol-strips08 |   016   |       0        |
|  jasper | pegsol-strips08 |   017   |       0        |
|  jasper | pegsol-strips08 |   018   |       0        |
|  jasper | pegsol-strips08 |   019   |       0        |
|  jasper | pegsol-strips08 |   020   |       1        |
|  jasper | pegsol-strips08 |   021   |       1        |
|  jasper | pegsol-strips08 |   022   |       0        |
|  jasper | pegsol-strips08 |   023   |       0        |
|  jasper | pegsol-strips08 |   024   |       0        |
|  jasper | pegsol-strips08 |   025   |       0        |
|  jasper | pegsol-strips08 |   026   |       0        |
|  jasper | pegsol-strips08 |   027   |       0        |
|  jasper | pegsol-strips08 |   028   |       0        |
|  jasper | pegsol-strips08 |   029   |       0        |
| mercury | pegsol-strips08 |   000   |       1        |
| mercury | pegsol-strips08 |   001   |       0        |
| mercury | pegsol-strips08 |   002   |       1        |
| mercury | pegsol-strips08 |   003   |       0        |
| mercury | pegsol-strips08 |   004   |       0        |
| mercury | pegsol-strips08 |   005   |       1        |
| mercury | pegsol-strips08 |   006   |       0        |
| mercury | pegsol-strips08 |   007   |       1        |
| mercury | pegsol-strips08 |   008   |       0        |
| mercury | pegsol-strips08 |   009   |       1        |
| mercury | pegsol-strips08 |   010   |       1        |
| mercury | pegsol-strips08 |   011   |       0        |
| mercury | pegsol-strips08 |   012   |       1        |
| mercury | pegsol-strips08 |   013   |       0        |
| mercury | pegsol-strips08 |   014   |       1        |
| mercury | pegsol-strips08 |   015   |       1        |
| mercury | pegsol-strips08 |   016   |       0        |
| mercury | pegsol-strips08 |   017   |       1        |
| mercury | pegsol-strips08 |   018   |       1        |
| mercury | pegsol-strips08 |   019   |       1        |
| mercury | pegsol-strips08 |   020   |       1        |
| mercury | pegsol-strips08 |   021   |       0        |
| mercury | pegsol-strips08 |   022   |       1        |
| mercury | pegsol-strips08 |   023   |       0        |
| mercury | pegsol-strips08 |   024   |       1        |
| mercury | pegsol-strips08 |   025   |       1        |
| mercury | pegsol-strips08 |   026   |       0        |
| mercury | pegsol-strips08 |   027   |       2        |
| mercury | pegsol-strips08 |   028   |       0        |
| mercury | pegsol-strips08 |   029   |      166       |
|   siw   | pegsol-strips08 |   000   |       0        |
|   siw   | pegsol-strips08 |   001   |       -1       |
|   siw   | pegsol-strips08 |   002   |       0        |
|   siw   | pegsol-strips08 |   003   |       -1       |
|   siw   | pegsol-strips08 |   004   |       0        |
|   siw   | pegsol-strips08 |   005   |       0        |
|   siw   | pegsol-strips08 |   006   |       0        |
|   siw   | pegsol-strips08 |   007   |       0        |
|   siw   | pegsol-strips08 |   008   |       -1       |
|   siw   | pegsol-strips08 |   009   |       -1       |
|   siw   | pegsol-strips08 |   010   |       -1       |
|   siw   | pegsol-strips08 |   011   |       -1       |
|   siw   | pegsol-strips08 |   012   |       -1       |
|   siw   | pegsol-strips08 |   013   |       -1       |
|   siw   | pegsol-strips08 |   014   |       0        |
|   siw   | pegsol-strips08 |   015   |       -1       |
|   siw   | pegsol-strips08 |   016   |       -1       |
|   siw   | pegsol-strips08 |   017   |       -1       |
|   siw   | pegsol-strips08 |   018   |       -1       |
|   siw   | pegsol-strips08 |   019   |       -1       |
|   siw   | pegsol-strips08 |   020   |       -1       |
|   siw   | pegsol-strips08 |   021   |       -1       |
|   siw   | pegsol-strips08 |   022   |       -1       |
|   siw   | pegsol-strips08 |   023   |       -1       |
|   siw   | pegsol-strips08 |   024   |       -1       |
|   siw   | pegsol-strips08 |   025   |       -1       |
|   siw   | pegsol-strips08 |   026   |       -1       |
|   siw   | pegsol-strips08 |   027   |       -1       |
|   siw   | pegsol-strips08 |   028   |       -1       |
|   siw   | pegsol-strips08 |   029   |       -1       |
+---------+-----------------+---------+----------------+
 legend:
   planner [key]
   domain [key]
   problem [key]
   oktimefirstsol: time stamp of the first *valid* solution file or -1 if none [raw data]

 created by IPCrun 1.2 (Revision: 312), Sun Feb 11 16:55:47 2018

