
 Revision: 308 
 Date: 2011-12-21 00:08:29 +0100 (Wed, 21 Dec 2011) 

 ./report.py 1.2

 -----------------------------------------------------------------------------
 * directory      : /home/isabel/Desktop/newResults/results/seq-sat/
 * snapshot       : None
 * name           : report
 * level          : None
 * planner        : .*
 * domain         : transport-strips08
 * problem        : .*
 * variables      : ['oktimefirstsol']
 * unroll         : False
 * sorting        : ['domain (ascending)']
 * style          : table
 -----------------------------------------------------------------------------

[('domain', '<')]
----
 name: report
+---------+--------------------+---------+----------------+
| planner |       domain       | problem | oktimefirstsol |
| mercury | transport-strips08 |   007   |       5        |
| mercury | transport-strips08 |   008   |       5        |
| mercury | transport-strips08 |   009   |       7        |
| mercury | transport-strips08 |   010   |       0        |
| mercury | transport-strips08 |   011   |       1        |
| mercury | transport-strips08 |   012   |       2        |
| mercury | transport-strips08 |   013   |       2        |
| mercury | transport-strips08 |   014   |       3        |
| mercury | transport-strips08 |   015   |       3        |
| mercury | transport-strips08 |   016   |       4        |
| mercury | transport-strips08 |   017   |       5        |
| mercury | transport-strips08 |   018   |       6        |
| mercury | transport-strips08 |   019   |       8        |
| mercury | transport-strips08 |   020   |       0        |
| mercury | transport-strips08 |   021   |       1        |
| mercury | transport-strips08 |   022   |       1        |
| mercury | transport-strips08 |   023   |       2        |
| mercury | transport-strips08 |   024   |       3        |
| mercury | transport-strips08 |   025   |       3        |
| mercury | transport-strips08 |   026   |       4        |
| mercury | transport-strips08 |   027   |       5        |
| mercury | transport-strips08 |   028   |       6        |
| mercury | transport-strips08 |   029   |       8        |
|   siw   | transport-strips08 |   000   |       0        |
|   siw   | transport-strips08 |   001   |       0        |
|   siw   | transport-strips08 |   002   |       0        |
|   siw   | transport-strips08 |   003   |       1        |
|   siw   | transport-strips08 |   004   |       2        |
|   siw   | transport-strips08 |   005   |       6        |
|   siw   | transport-strips08 |   006   |       8        |
|   siw   | transport-strips08 |   007   |       13       |
|   siw   | transport-strips08 |   008   |       19       |
|   siw   | transport-strips08 |   009   |       31       |
|   siw   | transport-strips08 |   010   |       0        |
|   siw   | transport-strips08 |   011   |       0        |
|   siw   | transport-strips08 |   012   |       0        |
|   siw   | transport-strips08 |   013   |       1        |
|   siw   | transport-strips08 |   014   |       4        |
|   siw   | transport-strips08 |   015   |       23       |
|   siw   | transport-strips08 |   016   |       38       |
|   siw   | transport-strips08 |   017   |       64       |
|   siw   | transport-strips08 |   018   |      132       |
|   siw   | transport-strips08 |   019   |      143       |
|   siw   | transport-strips08 |   020   |       0        |
|   siw   | transport-strips08 |   021   |       0        |
|   siw   | transport-strips08 |   022   |       0        |
|   siw   | transport-strips08 |   023   |       1        |
|   siw   | transport-strips08 |   024   |       2        |
|   siw   | transport-strips08 |   025   |       6        |
|   siw   | transport-strips08 |   026   |       11       |
|   siw   | transport-strips08 |   027   |       38       |
|   siw   | transport-strips08 |   028   |       52       |
|   siw   | transport-strips08 |   029   |       66       |
+---------+--------------------+---------+----------------+
 legend:
   planner [key]
   domain [key]
   problem [key]
   oktimefirstsol: time stamp of the first *valid* solution file or -1 if none [raw data]

 created by IPCrun 1.2 (Revision: 312), Sun Feb 11 16:57:08 2018

